title,context,price,upload_date,location,status,imgUrl,url
아이폰 15프로 사생활보호강화유리 팔아요,"15프로맥스로 샀어야 했는데 프로로 샀어요
10,000원에 판매합니다.
물론 새상품이고 케이스스티커만 뜯었어요.",10000,2024.06.03,서초구 방배동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/cfb73a99df19d646a99561b8da423099ac5668ece656f59b2b3530fac9439b76.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783697
"
아이폰 XS 64기가 골드,"페이스아이디만 불량(나머지 기능정상)
배터리 사설수리(효율100%)
이외 특이사항 없음",180000,2024.06.03,남양주시 진접읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f73127ad44f0e36381d549848659c041d4d53a8b43b433168aecebf6791c26a8_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779784102
"
"무음카+자급제 아이폰15 블랙(애플뮤직6개월,기타3개월 포함 )","성능99
128기가
카메라만 가끔 쓴 제품
해외 구매라 자급제+무음카
6.17일까지 해당기기 애플뮤직6개월
기타3개월 무료가입 가능합니다
기기만 입니다
상자랑 단자원하실시 해외택비 부담하시면 해드려요",980000,2024.06.03,강남구 역삼1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/654ef8b7808559fdcbcb510b36ec18c71a1e4735535eeebcc65f0d726f68d808.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779784351
"
아이폰 11 64g 상태 A급 박스와 충전기 새 것 모두 포함,"아이폰 11 퍼플
64g 상태 A급 판매합니다.
배터리 87% 로 교환이나 수리 없었고
생활 스크래치 아주 조금 있습니다.(카메라 옆 플라스틱 부분)
유심칩 삽입하여 바로 사용하시면 됩니다.
충전기와 케이블은 전혀 사용하지 않은 새 것이고
사용감 거의 없는 이어폰도 함께 드립니다.",280000,2024.06.03,남구 양림동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/cd450f797cae28b6d82d3af4dd4823179be164f4a4987b80811ef25b0a90cfd9.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779784495
"
아이폰6s+64기가 6.4일까지판매합니다,"정상해지 완료
배터리79
액정기스있어요
화면 백화 작게 있어요 쓰는 데 지장 없어요
카메라용으로 많이 쓴다고 하여 팝니다
네고없어요 문의시 차단해요 직거래만",100000,2024.06.03,서구 둔산2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/34839c3c6a5b3327ef5e3474e58e7a4727778fa3f50f3b4fb1dfc6353d402028_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779782750
"
케이스티파이 아이폰13미니 케이스,"케이스티파이 아이폰13미니 케이스
맥세이프 가능합니다.
미러케이스 입니다.
한달반 사용했고, 충전기 꽂는 윗부분에 살짝 찍힘 있고 나머진 상태 최상입니다.",50000,2024.06.03,송파구 잠실6동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/420c94faaf3761f95915f3f4d9ad6d2c5a7d7d9ca9a73627a9aa9b0025d427f8.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783020
"
아이폰 13미니 256 블루,"아이폰 13미니 256기가
보호필름 2장, 투명 케이스 1개, c타입 8핀 충전잭
구매당시 박스 그대로 있습니다.
배터리 성능 84퍼이며
필름이나 케이스 빼고 쓴적 없어서 생활잔기스 외에
사진에 보이는 전면 찍힘 한개 말고는 없습니다.",430000,2024.06.03,수원시 장안구 정자1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/311a6f6e00164a6184d7362f9e1250dae5e4387ebe886f9af0eb7684b12e89bf.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783193
"
아이폰 14 pro 256gb 퍼플,"1월25일에 강남 애플매장서 액정과 카메라 멍울 수리하였습니다.
그뒤로 필름 안붙이고 사용하여 아즈 미세 기스가 조금 있지만 필름 붙이면 티가 안납니다.
배터리는 84프로입니다
22년 10월에 구매한 것 같아요.
국내 구매제품이라 24년 9월(10월 정확히 말씀드리기 어려윰)까지 보증 가능합니다.",810000,2024.06.05,광명시 일직동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/decb8ee489fbcd6425f9c50e423f6f5eb9ad347d358b60e37c710ea0e7c85558.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783335
"
아이폰15프로 128,"24년 4월11일 개통
skt 사용중
아이폰은 자급제 통신사 상관없이 쓰셔도 무방한 폰입니다
색상은 블루이며 용량은128입니다
25년 4월11일에 완전 해지됩니다
애플케어는 가입안되어 있어요
풀박스 입니다
구성품미사용이며 케이스있습니다
전면 지문방지필름 테두리필름 후면필름까지 다 붙어있습니다
돈이급하여 판매합니다",1100000,2024.06.03,영등포구 신길동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/8024bf89c6c20b93f53aacf63282bbd6d71f7c96eac2989b643a0b1b2429e7f4.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783358
"
아이폰15프로 128,"24년 4월11일 개통
skt 사용중
아이폰은 자급제 통신사 상관없이 쓰셔도 무방한 폰입니다
색상은 블루이며 용량은128입니다
25년 4월11일에 완전 해지됩니다
애플케어는 가입안되어 있어요
풀박스 입니다
구성품미사용이며 케이스있습니다
전면 지문방지필름 테두리필름 후면필름까지 다 붙어있습니다
돈이급하여 판매합니다",1100000,2024.06.03,송파구 잠실동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e847d640d458d476c8cb6edf08f9a31b0a61dc223e943ec77ffd3d902cb13784.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779783649
"
아이폰12 128G 정상해지폰,배터리성능 88% 에요,330000,2024.06.03,평택시 동삭동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a39d9cd97a0565daf9a21fc4ba307e11bdc27a7bdf532935d7ff95fdabc10f62.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779780572
"
아이폰7,판매합니다,95000,2024.06.03,평택시 동삭동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/281cc51ee2dce3e914efffd457d1aa9399bbe2018e5828794292f7e2db93ee6c_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779780944
"
아이폰12(기본) 폰케이스,2월 중순 구매하여 한달정도 사용후 폰교체하여 판매합니다~,3000,2024.06.03,천안시 서북구 백석동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1e452789e9c0721dc883985c14304d123cbd1ec3c80173300ad9309824e1bbf4_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779781381
"
아이폰 충전기 선 팔아요,"아이폰 충전기 선 팔아요
c - 8 핀 입니다
새제품이에요
2개 있습니다",17000,2024.06.03,서구 화정동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/0f08ad70f65e27b9424500030603fb6fac7e9598d26ce1fc005e20af32488978.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779781967
"
아이폰 15프로 케이스 카드 두장수납,거의 새거 뒤에 붙여잇는거 때문에 싸게 파라요,5000,2024.06.03,강남구 신사동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/d4c5235a733b2d7ae8c490b9e8a16becc90d4b0648cbc6146c0ec6998ead6073.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779782178
"
smartdevil 아이폰 xs 강화 유리 필름 2매,"아이폰 xs 강화 유리 입니다. 흐물거리는 재질 아닙니다. 그래서 깨지지 않고 터치감 좋아요~
사진에 보이는 청록색 틀에 맞춰서 붙이면 자동으로 붙는거라 실패할 일 절대 없습니다.
2매 들어 있어요!
기종 착각하고 잘못 구매해서 당근합니다~
월평역 혹은 사정어린이공원에서 당근하며, 평일에는 한밭수목원 근처도 가능합니다~",5000,2024.06.03,서구 만년동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/51bd52271d2693671c9f8e885570e10ada99a10d16e57cb870f9b2384574731a_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779779219
"
아이폰5s 팝니다,"작동o 카메라o
사진용으로 썼습니다!
스크래치가 뒷면 약간 있습니다 앞면은 깨끗해요!
지문도 잘되요!
용량 16GB
배터리 사용량 안뜨는데 생각보다 오래가요!",80000,2024.06.03,금천구 독산제3동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b860b4ed1e0138b750e3aa740758649b5b7b9fdcb1273e7ebf5f072d392809db_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779779740
"
아이폰 14플러스 128기가 블랙 배터리 85프로 팝니다,"아이폰 14플러스 128기가 블랙
배터리 성능 85프로
액정 깨끗. 테두리 콕 뒤판 기스 연하게 존재 합니다
사진참고 부탁드려요
사설 수리이력 없고 모든 기능 정상작동 합니다",680000,2024.06.03,중구 은행동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/9569a0f9e33188f84e015ad28f911276661584df73f98aa0212992bbc9782cfe_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779779798
"
고속충전기(아이폰),쿨거래시 만원,10500,2024.06.05,김해시 내동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4080b4f5475e435bdbf6dc421999fdc0964b0df82a8631f66ca6afd2599531b5.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779780151
"
아이폰12미니 128,쿨거래 원합니다,250000,2024.06.03,의정부시 신곡2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1fee6085b70d3cc8b46051a332f5e18f182916136d6353713f2c4b2f252cd9f9.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779780515
"
iPhone 14 pro 256gb,"안녕하세요! 아이폰 14 프로를 판매하고 있습니다.
2️⃣5️⃣6️⃣GB 메모리
배터리 87 🔋
컨디션이 좋아요. 운동은 하루 정도 걸립니다. 👍
원본 케이스🦾 2개와 모든 문서가 있습니다. 1️⃣년 동안 사용됩니다.
손상없이🥰

구매를 원하시면 문자로 보내주세요.🙏",1000000,2024.06.03,김해시 대성동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/97330bc20171e586865f3bdc1d2ca294a4ed326f82173a283d31ec32b88b4948_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779778171
"
아이폰13 256G 검정팝니다,"아이폰13 256G 검정색상팝니다
위아래 찍힘있습니다 (사진 참고해주세요)
베터리효율은83%입니다
외관상 찍힘 말고는 문제없습니다
구성품은 따로없으며 유리필름/기본케이스는
서비스로 드립니다
거래는 개인업무상 왕십리역이마트3층에서만
가능합니다!",480000,2024.06.03,성동구 행당제1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a6ce5e38693efe983847079e48f40fc370a6ab5d9d8a539f8e319e048b35e6b7.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779778284
"
아이폰13미니 투명케이스+그립톡,직거래⭕️ 환불 ❌,2000,2024.06.03,전주시 완산구 효자4동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/8a1cdbb89ed1f68c9e9890af920e8887f9b0235584f39cba78f1dff10ed19660.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779778455
"
"아이폰13 케이스3개, 카메라보호","전부 새상품
케이스 하나는 다크그레이예요.",7000,2024.06.03,계양구 계산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/aee5ea43cd6a592e5a47a62601f849858d19adeb3aa4d7600a59ed4f7fc8e5a5.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779778796
"
아이폰 13프로맥스 /14플러스 강화유리 미개봉,신중동역 롯데백화점 옆 오피스텔에서 우체통 거래합니다 장소옮기지 않아요 다른 물품도 봐주세요 ~,3000,2024.06.03,부천시 중1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/037683d9d36ea695ddfff77d2ae9ef2cd93036efc4808b238afd2fffbcca95a1_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779778829
"
아이폰6S 골드 64기가,"7으로 바꾸기 위해 사진용으로 사용하던 6S 팝니다!
배터리 성능 96%이구 오른쪽 하단에 살짝 금간 것 외관상 이상 없습니다.
(사진에 보이는 동그라미는 필름 속 먼지)
터치가 살짝 느리게 반응하여 싸게 올렸습니다~",70000,2024.06.03,동작구 사당동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/eee4fdcf619543b35bfda1a2a5c19de2d045633ac3710518eb17bad192154b3a.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779779168
"
아이폰15프로128기가판매,"하자 X 배터리 성능 100%
채팅 주세요 오늘 구매 네고 가능",1030000,2024.06.03,노원구 월계동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f57cf83616ec10184733ee999243b5ca8298c907bd48eb129bdb9fe3111e69da.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779775572
"
아이폰13미니케이스,사진 상태 참고 힙하고 귀여움,5000,2024.06.03,평택시 소사동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/3c36da948519c34cbe8e02d8e3a598864fecc836600b99d1bdf6fa4e20e3b440.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779775975
"
아이폰12미니 액정보호필름 강화유리,"케이안 강화유리 슬림마스터제품입니다
얇아서 터치감 좋고 얇은 제품이라 더 비싸게 주문했어요
부착 가이드툴있어서 부착하기 쉬워요
미개봉1개, 개봉한 제품1개 두개 일괄판매해요",4000,2024.06.03,남구 대명동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/01aba8e0a0e649fe956247ffbb33b5e5a3f90c71d7621fe4c811d00537316353.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779776661
"
"아이폰 7 매트블랙 128기가 (용량 많음,카메라 상태 좋음)",상태ㅜ봐주세요 까지거나 앞에 깨진거 말곤 아에 아무 이상 없습니다 배터리 성능 75입니다 네고 안해드려용 128기가라서 용량 많고 카메라 상태도 다 좋아용 겟하세여,85000,2024.06.03,남구 감만제2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b8782f71ed72f13654f4cc9aac9cd8a11f0f592a52f22c0b36e7d1eed69af1d4.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779776742
"
케이스티파이 아이폰8 케이스,만원,10000,2024.06.03,중구 중산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/971cc62e53bbfad4c08d5d604c00bb911744b6d0ff57deafd9c3a1abeb8a3377.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779777447
"
아이폰 15 pro 256 단순개봉,색상 블랙입니다 하자 당연히 없습니다,1300000,2024.06.03,연수구 송도동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/ec224d73e72d5d0a85cd02c1528fb5a4da9d6c22cab36f38226acd1d20943398_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779777847
"
아이폰 8 플러스 골드 64GB,"후면 카메라 쪽 깨짐, 금 (카메라 정상 작동)
Siri 안됨.
액정 깨끗 + 잔상없음 +생활기스 + 측면 깨끗한편
배터리 89% 사설 수리
박스와 라이트닝 to 이어폰? 젠더 드려요
직거래는 1호선 신이문역에서 합니다",100000,2024.06.05,동대문구 이문동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/d1cc025a11f4904eba6a873842e069d3b585e406ee89e6216a2bc9db0fd11dde.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779773124
"
아이폰 13프로 128,"배터리 성능 92%
21년 11월쯤 구매했고 찍힘 조금있고 생활기스정도있고 하단에 묻은건 안지워져요
액정필름이 깨진거고 액정은 멀쩡합니다
정상해지제품입니다
박스포함 구성품은 따로없습니다",640000,2024.06.05,창원시 의창구 팔용동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/098b2ccc014876dc1078aa7983ff5f092df26aaddb4f2ad130cb84f79a490d31.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779773621
"
아이폰 x 64g,"하자 : 페이스아이디, 액정 파손
이외에 하자는 없구요!
생활기스 정도 있습니다
배터리 효율 84
수리이력 없음
핸드폰 요거 쓰다가 1년듀 안돼서 기변 하고
오랜만에 꺼내서 사진용으로쓰다 다른 사진용핸드폰 구해서 팝니다
연락주세요!",150000,2024.06.03,중구 신당동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/6b38ffe8804939a181672a7c2546e796b12c61eaff24920ea07915ef01472115.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779774562
"
아이폰 15 프로맥스 256GB 내추럴티타늄,"배터리 성능 100%
풀박스 상자에있는 충전선도 새것 입니다
액정도 멀쩡해요 사진에는 액정필름이 깨진겁니다
액정필름 여분 한장 같이 드립니다
핸드폰이 제가 사용하기에 너무 커서
조금 작은걸로 변경하기 위해 팔아요
개통한지 2개월 조금 넘었고 기스없고 깨끗해요
노리턴으로 마지막 수정해서 팔아보고 안되면 전문업체에 판매할생각입니다.",1550000,2024.06.05,논산시 취암동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b1cf38ebc68e58bcbecb6ef1c24c4e5de9458d49bafa4b947404f6546bf362e6.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779775128
"
아이폰12/12프로 프라이버시 보호필름 1장,"1장 2000원
갈마동 913
가지러오셔야해요",2000,2024.06.03,서구 갈마2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/be84a2011ec760291ccdd595b8de0c9dd62d1a063bcd9290c776d8839ffa3992.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779775198
"
iphone15 pro,완전 무결점,1350000,2024.06.03,전주시 완산구 효자동3가,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e38d065c3de537ebb5a6a4618f0e22e1fa2f62a7e65e22a16838139eff6bf666.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779772001
"
아이폰xs 64GB,아이폰xs 64기가 로즈골드입니다 보시다시피 앞면 뒷면 모두 멀쩡합니다 필름이 깨진건데 액정은 깨지지 않았습니다 원하시면 보여드릴게요 배터리성능은 78%입니다 페이스아이디가 안됩니다,220000,2024.06.05,은평구 구산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e943e0c9e79e4297680532942d116f0bf621bdab8a6e01687c0d568c0ce87482.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779772090
"
아이폰12프로맥스 그래파이트 512기가 팔아용,"그래파이크 색상입니다
배터리 효율은 98%입니다
깨끗하게 썼구요
해지도 깔끔하게 해서
선택약정 가능합니다
전 통신사 유심칩 바로 꽂으시면
바로 사용 가능합니다",650000,2024.06.03,연제구 연산제4동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/90f5e975095e7e81faac6e047438b3af473a79f4bd88a5dc60cccaaea0b8c96b_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779772450
"
아이폰 12프로 케이스,"아이폰 12프로 케이스 상태 깨끗합니다
일괄 2만원 필요하시면 3,4케이스 무료로 드릴게요",20000,2024.06.03,제주시 노형동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bfca927927f33bd56ae8b7829870c4e4535fe5b67d823ce959cbb0d7fc52b8be.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779772457
"
"아이폰XS 강화유리, 케이스","아이폰XS 강화유리, 거울케이스",5000,2024.06.05,유성구 어은동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/faf2e8fb4293acd5b86d18e77c6cf0bf31fa556d3fe1e5bcc216a8d4153f6df2.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779772844
"
미사용) 핸드폰 목걸이 케이스 아이폰 11 (한때 김혜수 케이스),"한때 김혜수 케이스라 불렸던 젤리 케이스인데
줄 길이가 아주 넉넉하고 길이 조정도 가능해서 이동할 때 정말 편하게 사용할 수 있어요.
------------------------------------------
* 거래 방법 : 직거래
* 거래 장소 : 광명4동 한진아파트 관리사무소 건물 앞
* 중고상품이니 반품, 환불 없습니다.
* 네고 없습니다.",4000,2024.06.03,광명시 광명4동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e1e8b5bbd8a68e5b99fcd4169cde5119c9f8e05b58cf09aa1f9a17ae5d653912.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779773049
"
아이폰6s 128,"아이폰6s 네요
사진 참조하시고요^
스트리밍으로 쓰던거라 자세한건 잘몰라요
아이폰 유저가 아니라서.
가격은 상관없는데
귀찮은건 노노~
10~23:00 선유로 ***-****-**** ~10:00 신정동
***-****-****",170000,2024.06.03,영등포구 양평동1가,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/6eb77077d4792be1bcae0ad7e28a7b1b3d605172a27d0757f3a94aa806c56530_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769993
"
아이폰 13 케이스 새상품,"영롱하고 이뻐요
아이폰 13
새상품",6000,2024.06.03,해운대구 우제3동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/d44a6540f2eec2b2b4a14636deb0f4bc11090109da574330ebcc295f756ce5d4.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779770522
"
아이폰11 64기가 팔아요.(중고폰.스마트폰.핸드폰.휴대폰.테블릿),"배터리 성능 75프로
상태좋아요",220000,2024.06.03,제주시 이도1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b1f0dee2eb457a56ec907f63c5261e96bf6a2fe25623fa9bf2f1f65e0527bc8f_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779770787
"
아이폰14프로 128 스페이스블랙,"아이폰14 프로 128기가 판매합니다
풀박스, 배터리효율 89%
사진에 모서리 부분 작은 긁힘 있고
액정, 카메라 등 그 외 하자X
전면 강화필름 부착중, 필요하시면 실리콘케이스 같이 드립니다",820000,2024.06.03,남구 무거동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/792c3e4fa43719c41fe2f84b0dbea1ef8f77e63416a9a974d3fad5005f24e530.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779771555
"
아이폰se1 실버 128기가,카메라 무음 모델이구요! 배터리 성능은 100%입니다.. 소장용으로 구입했어용! 상태는 아주아주 좋아요!,200000,2024.06.03,창원시 성산구 중앙동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/89932e8acf5f45158dcc36c3184fbc85cf395df800eebb99d5bbd56a2194ec33.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769081
"
아이폰충전기,가지러 와 주세요.,4000,2024.06.03,목포시 연동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/25a6338c1cc5d4d6cfa3ebde14b0d6b24a6307f4bf219694374fa0ca92f94dee_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769088
"
카메라 보호필름 아이폰 13 pro 팝니다 (신지모루),다른 기종으로 잘못사서 팝니다. 다른 기종인줄 모를때 뜯어버려서 미개봉은 아닌데 한번도 안 썻고 안 건드렸어요,4500,2024.06.03,김해시 구산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4d63a018e3a7cea1724c829467a76f818ef060492743320f10340f32d2de05b5.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769100
"
아이폰 12프로 128,"아이폰 12프로 128기가 팝니다
*배터리 성능 82프로
*유리 화면 뒷판 깨끗합니당
*충전기 .박스 없습니다
*페이스아이디및 카메라 하자없습니다
*쿨거하실분만 연락주세요",420000,2024.06.03,수성구 파동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b3f2936862e5ccaedabc135826948f207b488eceb91647356900e852ed5c97de.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769341
"
아이폰 12프로 128,"아이폰 12프로 128기가 팝니다
*배터리 성능 82프로
*유리 화면 뒷판 깨끗합니당
*충전기 .박스 없습니다
*페이스아이디및 카메라 하자없습니다
*쿨거하실분만 연락주세요",420000,2024.06.03,달서구 대곡동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b0e1ba969b1a9d1d9de254598b7917eb74ecf0c9d6e15c0b5853b1b8a597174f.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779769681
"
아이폰12 미니 팝니다,"배터리 성능 78%
성능 다 괜찮고 외관 흠집 좀 있음",250000,2024.06.03,횡성군 횡성읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/71aadd215c4d2792b1cbe4a21318473d2856d4215af0bd89d334c4c470e11dfe.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779768058
"
아이폰 15 투명케이스,"일주일정도 쓰고
옆에 살짝 줄?기스?가 생겨서 확인해주세용
직거래⭕️ 환불 ❌",1000,2024.06.03,전주시 완산구 효자4동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/6d1d814f654479fe84265a9d4a749622b2a72209cc7c515a34758855475e16cb.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779768089
"
아이폰15 프로맥스 256 티탄 색상 팝니다!,"배터리 성능 100프로
서브폰으로 잠깐씩 쓰던거라
상태 최상이며 전화 몇통 말고는
사용을 안했습니다.
외부 내부 아무이상 없으며
다른기기로 기변하면서 정상해지된거라
전통신사 유심만 꽂아서 쓰시면됩니다!",1420000,2024.06.03,창원시 성산구 남양동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f12d1dee1a3f14a26da685d8e9021c81d45669873bb1eea51299081fe13ae9f3_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779768154
"
아이폰5 실버,"아이폰5 실버 16GB
감성용으로 보관하다가 정리합니다
하자는 3번째 사진 흰화면에서 보시면
화면 라이트 하단이 세월때문에
조금 노란색으로 번져있습니다
흰화면이 아니면 크게 눈에 띄진 않습니다!!
외관은 오래된 제품임에도 큰찍힘 없이
상태는 이쁘고 정말좋습니다!!
사진용으로 추천드립니다!!
빠른 쿨거래 해주시면
충전선 새거 같이 드립니다!!
가볍고 막 쓰기편합니다! 연락주세요!!
교환환불X",70000,2024.06.03,강동구 고덕동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a021dbe3963c346772ee329b6bb5c6e12796f81718b6ca7cf197ce77ae223032.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779768876
"
아이폰 15프로 케이스,개별로 가격 다릅니다 문의 주세요,5000,2024.06.03,김해시 진례면,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a3d0b53c1570a53abadbea63e1606a894c214102fab2a6b74fc1ab84a8712e8d.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/779768969
"
